cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,            Por Títulos Conservados a Vencimiento,HSBC,201806,Año en Curso,676.67,113.67
,            Por Títulos Conservados a Vencimiento,HSBC,201805,Año en Curso,563.00,116.33
,            Por Títulos Conservados a Vencimiento,HSBC,201804,Año en Curso,446.68,113.24
,            Por Títulos Conservados a Vencimiento,ICBC,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,ICBC,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,ICBC,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inbursa Consolidado,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,ING,201806,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,ING,201805,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,ING,201804,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Inmobiliario Mexicano,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Interacciones,201806,Año en Curso,52.03,8.40
,            Por Títulos Conservados a Vencimiento,Interacciones,201805,Año en Curso,43.63,8.90
,            Por Títulos Conservados a Vencimiento,Interacciones,201804,Año en Curso,34.73,8.73
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Intercam Banco,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Invex,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Invex,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Invex,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Ixe,201806,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,Ixe,201805,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,Ixe,201804,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,J.P. Morgan,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Mizuho Bank,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Monex,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Monex,201805,Año en Curso,0.00,- 0.87
,            Por Títulos Conservados a Vencimiento,Monex,201804,Año en Curso,0.87,0.87
,            Por Títulos Conservados a Vencimiento,Multiva,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Multiva,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Multiva,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Pagatodo,201806,Año en Curso,3.01,0.00
,            Por Títulos Conservados a Vencimiento,Pagatodo,201805,Año en Curso,3.01,0.23
,            Por Títulos Conservados a Vencimiento,Pagatodo,201804,Año en Curso,2.78,0.66
,            Por Títulos Conservados a Vencimiento,Sabadell,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Sabadell,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Sabadell,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Santander,201806,Año en Curso,403.78,68.42
,            Por Títulos Conservados a Vencimiento,Santander,201805,Año en Curso,335.37,69.31
,            Por Títulos Conservados a Vencimiento,Santander,201804,Año en Curso,266.06,67.59
,            Por Títulos Conservados a Vencimiento,Scotiabank,201806,Año en Curso,176.35,29.73
,            Por Títulos Conservados a Vencimiento,Scotiabank,201805,Año en Curso,146.62,30.19
,            Por Títulos Conservados a Vencimiento,Scotiabank,201804,Año en Curso,116.43,29.41
,            Por Títulos Conservados a Vencimiento,Sistema  Consolidado,201806,Año en Curso,"3,247.17",573.43
,            Por Títulos Conservados a Vencimiento,Sistema  Consolidado,201805,Año en Curso,"2,673.73",533.49
,            Por Títulos Conservados a Vencimiento,Sistema  Consolidado,201804,Año en Curso,"2,140.24",582.85
,            Por Títulos Conservados a Vencimiento,The Bank of New York Mellon,201806,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,The Bank of New York Mellon,201805,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,The Bank of New York Mellon,201804,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,UBS,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,UBS,201805,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,UBS,201804,Año en Curso,,
,            Por Títulos Conservados a Vencimiento,Ve por Más,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Ve por Más,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Ve por Más,201804,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Volkswagen Bank,201806,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Volkswagen Bank,201805,Año en Curso,0.00,0.00
,            Por Títulos Conservados a Vencimiento,Volkswagen Bank,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor en operaciones de reporto,ABC Capital,201806,Año en Curso,4.98,0.65
,        Intereses y rendimientos a favor en operaciones de reporto,ABC Capital,201805,Año en Curso,4.33,0.70
,        Intereses y rendimientos a favor en operaciones de reporto,ABC Capital,201804,Año en Curso,3.64,0.88
,        Intereses y rendimientos a favor en operaciones de reporto,Accendo Banco,201806,Año en Curso,7.04,1.44
,        Intereses y rendimientos a favor en operaciones de reporto,Accendo Banco,201805,Año en Curso,5.60,1.17
,        Intereses y rendimientos a favor en operaciones de reporto,Accendo Banco,201804,Año en Curso,4.43,1.51
,        Intereses y rendimientos a favor en operaciones de reporto,Actinver,201806,Año en Curso,10.42,0.43
,        Intereses y rendimientos a favor en operaciones de reporto,Actinver,201805,Año en Curso,9.99,2.24
,        Intereses y rendimientos a favor en operaciones de reporto,Actinver,201804,Año en Curso,7.75,2.96
,        Intereses y rendimientos a favor en operaciones de reporto,Afirme,201806,Año en Curso,153.10,39.23
,        Intereses y rendimientos a favor en operaciones de reporto,Afirme,201805,Año en Curso,113.87,23.49
,        Intereses y rendimientos a favor en operaciones de reporto,Afirme,201804,Año en Curso,90.38,26.93
,        Intereses y rendimientos a favor en operaciones de reporto,American Express,201806,Año en Curso,51.08,8.65
,        Intereses y rendimientos a favor en operaciones de reporto,American Express,201805,Año en Curso,42.44,9.12
