cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,            Por Títulos para Negociar,Banca Mifel,201806,Año en Curso,36.12,5.63
,            Por Títulos para Negociar,Banca Mifel,201805,Año en Curso,30.5,5.89
,            Por Títulos para Negociar,Banca Mifel,201804,Año en Curso,24.61,6.25
,            Por Títulos para Negociar,Banco Ahorro Famsa,201806,Año en Curso,8.99,1.46
,            Por Títulos para Negociar,Banco Ahorro Famsa,201805,Año en Curso,7.53,1.66
,            Por Títulos para Negociar,Banco Ahorro Famsa,201804,Año en Curso,5.87,1.57
,            Por Títulos para Negociar,Banco Azteca,201806,Año en Curso,"1,194.27",222.17
,            Por Títulos para Negociar,Banco Azteca,201805,Año en Curso,972.1,233.69
,            Por Títulos para Negociar,Banco Azteca,201804,Año en Curso,738.41,193.35
,            Por Títulos para Negociar,Banco Base,201806,Año en Curso,530.98,91.65
,            Por Títulos para Negociar,Banco Base,201805,Año en Curso,439.34,90.57
,            Por Títulos para Negociar,Banco Base,201804,Año en Curso,348.77,84.48
,            Por Títulos para Negociar,Banco Bicentenario,201806,Año en Curso,,
,            Por Títulos para Negociar,Banco Bicentenario,201805,Año en Curso,,
,            Por Títulos para Negociar,Banco Bicentenario,201804,Año en Curso,,
,            Por Títulos para Negociar,Banco del Bajío,201806,Año en Curso,707.83,114.36
,            Por Títulos para Negociar,Banco del Bajío,201805,Año en Curso,593.47,121.02
,            Por Títulos para Negociar,Banco del Bajío,201804,Año en Curso,472.45,121.92
,            Por Títulos para Negociar,Banco Deuno,201806,Año en Curso,,
,            Por Títulos para Negociar,Banco Deuno,201805,Año en Curso,,
,            Por Títulos para Negociar,Banco Deuno,201804,Año en Curso,,
,            Por Títulos para Negociar,Banco Wal-Mart,201806,Año en Curso,,
,            Por Títulos para Negociar,Banco Wal-Mart,201805,Año en Curso,,
,            Por Títulos para Negociar,Banco Wal-Mart,201804,Año en Curso,,
,            Por Títulos para Negociar,BanCoppel,201806,Año en Curso,797.03,120.9
,            Por Títulos para Negociar,BanCoppel,201805,Año en Curso,676.13,139.11
,            Por Títulos para Negociar,BanCoppel,201804,Año en Curso,537.02,132.3
,            Por Títulos para Negociar,Bancos Cambiarios,201806,Año en Curso,"1,764.80",260.55
,            Por Títulos para Negociar,Bancos Cambiarios,201805,Año en Curso,"1,504.24",366.58
,            Por Títulos para Negociar,Bancos Cambiarios,201804,Año en Curso,"1,137.66",300.87
,            Por Títulos para Negociar,Bancos Cambiarios Consolidado,201806,Año en Curso,"1,764.80",260.55
,            Por Títulos para Negociar,Bancos Cambiarios Consolidado,201805,Año en Curso,"1,504.24",366.58
,            Por Títulos para Negociar,Bancos Cambiarios Consolidado,201804,Año en Curso,"1,137.66",300.87
,            Por Títulos para Negociar,Bancrea,201806,Año en Curso,0,0
,            Por Títulos para Negociar,Bancrea,201805,Año en Curso,0,0
,            Por Títulos para Negociar,Bancrea,201804,Año en Curso,0,0
,            Por Títulos para Negociar,Bank of America,201806,Año en Curso,219.19,102.19
,            Por Títulos para Negociar,Bank of America,201805,Año en Curso,117.01,48.51
,            Por Títulos para Negociar,Bank of America,201804,Año en Curso,68.5,5.8
,            Por Títulos para Negociar,Bankaool,201806,Año en Curso,0,0
,            Por Títulos para Negociar,Bankaool,201805,Año en Curso,0,0
,            Por Títulos para Negociar,Bankaool,201804,Año en Curso,0,0
,            Por Títulos para Negociar,Banorte,201806,Año en Curso,"5,148.94",652.6
,            Por Títulos para Negociar,Banorte,201805,Año en Curso,"4,496.33",644.63
,            Por Títulos para Negociar,Banorte,201804,Año en Curso,"3,851.71",578.69
,            Por Títulos para Negociar,Banregio,201806,Año en Curso,10.59,0.6
,            Por Títulos para Negociar,Banregio,201805,Año en Curso,9.99,0.95
,            Por Títulos para Negociar,Banregio,201804,Año en Curso,9.04,0.71
,            Por Títulos para Negociar,Bansí,201806,Año en Curso,6.92,-0.6
,            Por Títulos para Negociar,Bansí,201805,Año en Curso,7.52,-1.48
,            Por Títulos para Negociar,Bansí,201804,Año en Curso,9.01,-0.11
,            Por Títulos para Negociar,Barclays,201806,Año en Curso,214.76,14.34
,            Por Títulos para Negociar,Barclays,201805,Año en Curso,200.43,44
,            Por Títulos para Negociar,Barclays,201804,Año en Curso,156.43,10.49
,            Por Títulos para Negociar,BBVA Bancomer,201806,Año en Curso,"15,772.88","3,028.14"
,            Por Títulos para Negociar,BBVA Bancomer,201805,Año en Curso,"12,744.74","2,728.48"
,            Por Títulos para Negociar,BBVA Bancomer,201804,Año en Curso,"10,016.26","2,496.78"
,            Por Títulos para Negociar,BTMU Mexico,201806,Año en Curso,346,52.29
,            Por Títulos para Negociar,BTMU Mexico,201805,Año en Curso,293.7,66.21
,            Por Títulos para Negociar,BTMU Mexico,201804,Año en Curso,227.49,64.27
,            Por Títulos para Negociar,CI Banco Consolidado,201806,Año en Curso,270.56,45.79
,            Por Títulos para Negociar,CI Banco Consolidado,201805,Año en Curso,224.77,42.84
,            Por Títulos para Negociar,CI Banco Consolidado,201804,Año en Curso,181.93,52.05
,            Por Títulos para Negociar,CIBanco,201806,Año en Curso,270.56,45.79
,            Por Títulos para Negociar,CIBanco,201805,Año en Curso,224.77,42.84
,            Por Títulos para Negociar,CIBanco,201804,Año en Curso,181.93,52.05
,            Por Títulos para Negociar,Compartamos,201806,Año en Curso,0,0
,            Por Títulos para Negociar,Compartamos,201805,Año en Curso,0,0
,            Por Títulos para Negociar,Compartamos,201804,Año en Curso,0,0
,            Por Títulos para Negociar,Consubanco,201806,Año en Curso,0.92,0.8
,            Por Títulos para Negociar,Consubanco,201805,Año en Curso,0.12,0.12
,            Por Títulos para Negociar,Consubanco,201804,Año en Curso,0,0
,            Por Títulos para Negociar,Credit Suisse,201806,Año en Curso,135.92,25.44
,            Por Títulos para Negociar,Credit Suisse,201805,Año en Curso,110.48,18.15
