cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes,publicacion2,cve_periodo2,Textbox4,cve_item2,Concepto1,item_Importe2,Flujo_Mes1
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Bankaool,201804,Año en Curso,0,0,Banco Wal-Mart,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banorte,201806,Año en Curso,"9,570.79","1,401.06",Banco Wal-Mart,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banorte,201805,Año en Curso,"8,169.73","1,426.50",Banco Wal-Mart,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banorte,201804,Año en Curso,"6,743.23","1,327.79",Banco Wal-Mart,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banregio,201806,Año en Curso,331.47,51.12,Banco Wal-Mart,201806,Año en Curso,,            Créditos Comerciales,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banregio,201805,Año en Curso,280.35,55.15,Banco Wal-Mart,201805,Año en Curso,,            Créditos Comerciales,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Banregio,201804,Año en Curso,225.21,56.12,Banco Wal-Mart,201804,Año en Curso,,            Créditos Comerciales,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Bansí,201806,Año en Curso,6.92,-0.6,Banco Wal-Mart,201806,Año en Curso,,                Actividad empresarial o comercial,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Bansí,201805,Año en Curso,7.52,-1.48,Banco Wal-Mart,201805,Año en Curso,,                Actividad empresarial o comercial,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Bansí,201804,Año en Curso,9.01,-0.11,Banco Wal-Mart,201804,Año en Curso,,                Actividad empresarial o comercial,,
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Barclays,201806,Año en Curso,214.76,14.34,BanCoppel,201806,Año en Curso,,    Ingresos por intereses,"5,455.25",927.89
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Barclays,201805,Año en Curso,200.43,44,BanCoppel,201805,Año en Curso,,    Ingresos por intereses,"4,527.36",979.99
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Barclays,201804,Año en Curso,156.43,10.49,BanCoppel,201804,Año en Curso,,    Ingresos por intereses,"3,547.37",882.59
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BBVA Bancomer,201806,Año en Curso,"17,840.73","3,352.23",BanCoppel,201806,Año en Curso,,        Intereses de disponibilidades,120.68,25.9
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BBVA Bancomer,201805,Año en Curso,"14,488.50","3,052.40",BanCoppel,201805,Año en Curso,,        Intereses de disponibilidades,94.78,16.1
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BBVA Bancomer,201804,Año en Curso,"11,436.10","2,856.41",BanCoppel,201804,Año en Curso,,        Intereses de disponibilidades,78.69,11.44
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BTMU Mexico,201806,Año en Curso,346,52.29,BanCoppel,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BTMU Mexico,201805,Año en Curso,293.7,66.21,BanCoppel,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses y rendimientos a favor provenientes de inversiones en valores,BTMU Mexico,201804,Año en Curso,227.49,64.27,BanCoppel,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CI Banco Consolidado,201806,Año en Curso,314.31,52.18,BanCoppel,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,"1,131.22",187.34
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CI Banco Consolidado,201805,Año en Curso,262.13,50.18,BanCoppel,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,943.88,202.58
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CI Banco Consolidado,201804,Año en Curso,211.95,59.58,BanCoppel,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,741.29,197.66
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CIBanco,201806,Año en Curso,314.31,52.18,BanCoppel,201806,Año en Curso,,            Por Títulos para Negociar,797.03,120.9
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CIBanco,201805,Año en Curso,262.13,50.18,BanCoppel,201805,Año en Curso,,            Por Títulos para Negociar,676.13,139.11
,        Intereses y rendimientos a favor provenientes de inversiones en valores,CIBanco,201804,Año en Curso,211.95,59.58,BanCoppel,201804,Año en Curso,,            Por Títulos para Negociar,537.02,132.3
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Compartamos,201806,Año en Curso,0.08,0.08,BanCoppel,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,73.52,26.27
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Compartamos,201805,Año en Curso,0,0,BanCoppel,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,47.25,15.84
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Compartamos,201804,Año en Curso,0,0,BanCoppel,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,31.41,12.65
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Consubanco,201806,Año en Curso,0.92,0.8,BanCoppel,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,260.66,40.17
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Consubanco,201805,Año en Curso,0.12,0.12,BanCoppel,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,220.49,47.63
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Consubanco,201804,Año en Curso,0,0,BanCoppel,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,172.86,52.71
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Credit Suisse,201806,Año en Curso,135.92,25.44,BanCoppel,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0,0
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Credit Suisse,201805,Año en Curso,110.48,18.15,BanCoppel,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0,0
,        Intereses y rendimientos a favor provenientes de inversiones en valores,Credit Suisse,201804,Año en Curso,92.33,27.29,BanCoppel,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,0,0
